year,month,day,hour,pm_lag1,pm_lag2,pm_lag3,pm_lag24,pm_roll24,pm_roll168,DEWP_lag1,TEMP_lag1,PRES_lag1,Iws_lag1,Is_lag1,Ir_lag1,cbwd_lag1,hour_sin,hour_cos,mon_sin,mon_cos,target
2012,2,23,0,18.0,16.0,25.0,141.0,167.79166666666666,80.0,-14.0,-2.0,1023.0,21.0,0.0,0.0,1.0,0.0,1.0,0.8660254037844386,0.5000000000000001,16.0
2012,2,23,1,16.0,18.0,16.0,153.0,162.58333333333334,80.07142857142857,-14.0,-2.0,1025.0,24.13,0.0,0.0,1.0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,11.0
2012,2,23,2,11.0,16.0,18.0,141.0,156.66666666666666,80.10714285714286,-14.0,-1.0,1025.0,29.05,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,11.0
2012,2,23,3,11.0,11.0,16.0,158.0,151.25,80.125,-14.0,-2.0,1026.0,1.79,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,16.0
2012,2,23,4,16.0,11.0,11.0,153.0,145.33333333333334,80.14880952380952,-15.0,-7.0,1027.0,4.92,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,8.0
2012,2,23,5,8.0,16.0,11.0,164.0,139.29166666666666,80.13095238095238,-14.0,-4.0,1026.0,9.84,0.0,0.0,1.0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,9.0
2012,2,23,6,9.0,8.0,16.0,173.0,132.83333333333334,80.125,-15.0,-4.0,1027.0,4.92,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,11.0
2012,2,23,7,11.0,9.0,8.0,174.0,126.08333333333333,80.125,-15.0,-3.0,1027.0,9.84,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,14.0
2012,2,23,8,14.0,11.0,9.0,183.0,119.41666666666667,80.1547619047619,-15.0,-3.0,1028.0,14.76,0.0,0.0,0.0,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001,16.0
2012,2,23,9,16.0,14.0,11.0,178.0,112.45833333333333,80.17857142857143,-15.0,-2.0,1029.0,19.68,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,15.0
2012,2,23,10,15.0,16.0,14.0,193.0,105.66666666666667,80.16666666666667,-15.0,-1.0,1029.0,25.49,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,20.0
2012,2,23,11,20.0,15.0,16.0,203.0,98.45833333333333,80.19642857142857,-17.0,1.0,1028.0,30.41,0.0,0.0,0.0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,20.0
2012,2,23,12,20.0,20.0,15.0,206.0,90.83333333333333,80.17261904761905,-17.0,2.0,1028.0,33.54,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,18.0
2012,2,23,13,18.0,20.0,20.0,203.0,83.0,80.17857142857143,-18.0,3.0,1027.0,36.67,0.0,0.0,0.0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,15.0
2012,2,23,14,15.0,18.0,20.0,208.0,75.16666666666667,80.20238095238095,-19.0,5.0,1026.0,1.79,0.0,0.0,1.0,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,19.0
2012,2,23,15,19.0,15.0,18.0,219.0,67.29166666666667,80.22619047619048,-19.0,5.0,1025.0,1.79,0.0,0.0,3.0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,20.0
2012,2,23,16,20.0,19.0,15.0,235.0,59.0,80.23809523809524,-20.0,6.0,1024.0,3.58,0.0,0.0,3.0,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,20.0
2012,2,23,17,20.0,20.0,19.0,240.0,50.041666666666664,80.25,-20.0,6.0,1024.0,4.02,0.0,0.0,2.0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,18.0
2012,2,23,18,18.0,20.0,20.0,241.0,40.791666666666664,80.26190476190476,-20.0,5.0,1024.0,8.04,0.0,0.0,2.0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,18.0
2012,2,23,19,18.0,18.0,20.0,248.0,31.5,80.28571428571429,-19.0,2.0,1024.0,11.17,0.0,0.0,2.0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,27.0
2012,2,23,20,27.0,18.0,18.0,154.0,22.291666666666668,80.35119047619048,-18.0,1.0,1025.0,12.96,0.0,0.0,2.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,33.0
2012,2,23,21,33.0,27.0,18.0,25.0,17.25,80.4702380952381,-16.0,1.0,1025.0,16.98,0.0,0.0,2.0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,57.0
2012,2,23,22,57.0,33.0,27.0,16.0,18.583333333333332,80.7202380952381,-14.0,-2.0,1025.0,18.77,0.0,0.0,2.0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,70.0
2012,2,23,23,70.0,57.0,33.0,18.0,20.833333333333332,81.04761904761905,-14.0,-3.0,1025.0,21.9,0.0,0.0,2.0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,81.0
2012,2,24,0,81.0,70.0,57.0,16.0,23.458333333333332,81.41071428571429,-13.0,-2.0,1025.0,23.69,0.0,0.0,2.0,0.0,1.0,0.8660254037844386,0.5000000000000001,84.0
2012,2,24,1,84.0,81.0,70.0,11.0,26.291666666666668,81.86904761904762,-12.0,-4.0,1025.0,25.48,0.0,0.0,2.0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,78.0
2012,2,24,2,78.0,84.0,81.0,11.0,29.083333333333332,82.28571428571429,-11.0,-3.0,1025.0,28.61,0.0,0.0,2.0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,74.0
2012,2,24,3,74.0,78.0,84.0,16.0,31.708333333333332,82.67261904761905,-11.0,-4.0,1024.0,30.4,0.0,0.0,2.0,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,79.0
2012,2,24,4,79.0,74.0,78.0,8.0,34.333333333333336,83.07738095238095,-11.0,-4.0,1024.0,32.19,0.0,0.0,2.0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,99.0
2012,2,24,5,99.0,79.0,74.0,9.0,38.125,83.5952380952381,-9.0,-3.0,1023.0,33.98,0.0,0.0,2.0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,99.0
2012,2,24,6,99.0,99.0,79.0,11.0,41.875,84.11904761904762,-9.0,-3.0,1023.0,37.11,0.0,0.0,2.0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,108.0
2012,2,24,7,108.0,99.0,99.0,14.0,45.916666666666664,84.70833333333333,-9.0,-3.0,1023.0,38.9,0.0,0.0,2.0,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,103.0
2012,2,24,8,103.0,108.0,99.0,16.0,49.625,85.26190476190476,-9.0,-4.0,1024.0,0.89,0.0,0.0,0.0,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001,98.0
2012,2,24,9,98.0,103.0,108.0,15.0,53.041666666666664,85.75,-9.0,-3.0,1024.0,2.68,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,98.0
2012,2,24,10,98.0,98.0,103.0,20.0,56.5,86.23214285714286,-8.0,-3.0,1024.0,0.89,0.0,0.0,3.0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,102.0
2012,2,24,11,102.0,98.0,98.0,20.0,59.916666666666664,86.75,-9.0,-2.0,1025.0,1.78,0.0,0.0,3.0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,125.0
2012,2,24,12,125.0,102.0,98.0,18.0,64.29166666666667,87.38690476190476,-9.0,-1.0,1024.0,2.67,0.0,0.0,3.0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,126.0
2012,2,24,13,126.0,125.0,102.0,15.0,68.79166666666667,88.02380952380952,-10.0,1.0,1024.0,1.79,0.0,0.0,1.0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,122.0
2012,2,24,14,122.0,126.0,125.0,19.0,73.25,88.5952380952381,-11.0,3.0,1023.0,1.79,0.0,0.0,0.0,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,129.0
2012,2,24,15,129.0,122.0,126.0,20.0,77.83333333333333,89.26785714285714,-10.0,4.0,1021.0,0.89,0.0,0.0,3.0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,119.0
2012,2,24,16,119.0,129.0,122.0,20.0,81.95833333333333,89.83333333333333,-11.0,5.0,1021.0,1.78,0.0,0.0,3.0,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,134.0
2012,2,24,17,134.0,119.0,129.0,18.0,86.70833333333333,90.54166666666667,-11.0,5.0,1021.0,3.13,0.0,0.0,2.0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,142.0
2012,2,24,18,142.0,134.0,119.0,18.0,91.875,91.30952380952381,-12.0,5.0,1022.0,1.79,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,153.0
2012,2,24,19,153.0,142.0,134.0,27.0,97.5,92.16666666666667,-12.0,4.0,1023.0,5.81,0.0,0.0,1.0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,149.0
2012,2,24,20,149.0,153.0,142.0,33.0,102.58333333333333,93.00595238095238,-12.0,1.0,1024.0,7.6,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,48.0
2012,2,24,21,48.0,149.0,153.0,57.0,103.20833333333333,93.22619047619048,-14.0,2.0,1026.0,4.92,0.0,0.0,0.0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,11.0
2012,2,24,22,11.0,48.0,149.0,70.0,101.29166666666667,93.23214285714286,-15.0,0.0,1027.0,4.92,0.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,15.0
2012,2,24,23,15.0,11.0,48.0,81.0,99.0,93.21428571428571,-15.0,-1.0,1029.0,9.84,0.0,0.0,1.0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,10.0
2012,2,25,0,10.0,15.0,11.0,84.0,96.04166666666667,93.16666666666667,-16.0,-2.0,1029.0,12.97,0.0,0.0,1.0,0.0,1.0,0.8660254037844386,0.5000000000000001,9.0
2012,2,25,1,9.0,10.0,15.0,78.0,92.91666666666667,93.13690476190476,-15.0,-2.0,1029.0,17.89,0.0,0.0,1.0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,10.0
2012,2,25,2,10.0,9.0,10.0,74.0,90.08333333333333,93.10119047619048,-15.0,-1.0,1029.0,23.7,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,10.0
2012,2,25,3,10.0,10.0,9.0,79.0,87.41666666666667,93.08928571428571,-15.0,-2.0,1030.0,29.51,0.0,0.0,1.0,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,6.0
2012,2,25,4,6.0,10.0,10.0,99.0,84.375,93.07142857142857,-16.0,-3.0,1031.0,33.53,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,17.0
2012,2,25,5,17.0,6.0,10.0,99.0,80.95833333333333,93.125,-18.0,-3.0,1032.0,39.34,0.0,0.0,1.0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,19.0
2012,2,25,6,19.0,17.0,6.0,108.0,77.625,93.17857142857143,-19.0,-4.0,1032.0,44.26,0.0,0.0,1.0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,13.0
2012,2,25,7,13.0,19.0,17.0,103.0,73.66666666666667,93.20833333333333,-19.0,-6.0,1033.0,48.28,0.0,0.0,1.0,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,16.0
2012,2,25,8,16.0,13.0,19.0,98.0,70.04166666666667,93.20238095238095,-18.0,-7.0,1033.0,52.3,0.0,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001,14.0
2012,2,25,9,14.0,16.0,13.0,98.0,66.54166666666667,93.18452380952381,-18.0,-4.0,1034.0,56.32,0.0,0.0,1.0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,21.0
2012,2,25,10,21.0,14.0,16.0,102.0,63.333333333333336,93.13095238095238,-18.0,-2.0,1034.0,60.34,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,21.0
2012,2,25,11,21.0,21.0,14.0,125.0,59.958333333333336,93.0952380952381,-18.0,-1.0,1033.0,64.36,0.0,0.0,1.0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,21.0
2012,2,25,12,21.0,21.0,21.0,126.0,55.625,93.08333333333333,-21.0,0.0,1033.0,68.38,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,14.0
2012,2,25,13,14.0,21.0,21.0,122.0,50.958333333333336,93.00595238095238,-21.0,1.0,1032.0,72.4,0.0,0.0,1.0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,21.0
2012,2,25,14,21.0,14.0,21.0,129.0,46.75,93.01785714285714,-21.0,3.0,1031.0,76.42,0.0,0.0,1.0,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,25.0
2012,2,25,15,25.0,21.0,14.0,119.0,42.416666666666664,93.01190476190476,-21.0,3.0,1030.0,79.55,0.0,0.0,1.0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,18.0
2012,2,25,16,18.0,25.0,21.0,134.0,38.208333333333336,92.85119047619048,-21.0,2.0,1029.0,81.34,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,20.0
2012,2,25,17,20.0,18.0,25.0,142.0,33.458333333333336,92.73214285714286,-21.0,3.0,1029.0,1.79,0.0,0.0,0.0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,25.0
2012,2,25,18,25.0,20.0,18.0,153.0,28.583333333333332,92.57142857142857,-21.0,2.0,1028.0,3.58,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,30.0
2012,2,25,19,30.0,25.0,20.0,149.0,23.458333333333332,92.45238095238095,-21.0,0.0,1029.0,0.45,0.0,0.0,3.0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,42.0
2012,2,25,20,42.0,30.0,25.0,48.0,19.0,92.38690476190476,-19.0,2.0,1029.0,3.13,0.0,0.0,2.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,41.0
2012,2,25,21,41.0,42.0,30.0,11.0,18.708333333333332,92.32142857142857,-19.0,1.0,1030.0,6.26,0.0,0.0,2.0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,36.0
2012,2,25,22,36.0,41.0,42.0,15.0,19.75,92.18452380952381,-17.0,0.0,1029.0,8.05,0.0,0.0,2.0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,44.0
2012,2,25,23,44.0,36.0,41.0,10.0,20.958333333333332,92.00595238095238,-19.0,1.0,1030.0,11.18,0.0,0.0,2.0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,49.0
2012,2,26,0,49.0,44.0,36.0,9.0,22.583333333333332,91.76190476190476,-20.0,0.0,1030.0,14.31,0.0,0.0,2.0,0.0,1.0,0.8660254037844386,0.5000000000000001,62.0
2012,2,26,1,62.0,49.0,44.0,10.0,24.791666666666668,91.48214285714286,-17.0,-1.0,1030.0,15.2,0.0,0.0,2.0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,70.0
2012,2,26,2,70.0,62.0,49.0,10.0,27.291666666666668,91.27380952380952,-18.0,-5.0,1030.0,0.89,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,78.0
2012,2,26,3,78.0,70.0,62.0,6.0,30.125,91.1547619047619,-16.0,-5.0,1030.0,4.02,0.0,0.0,1.0,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,108.0
2012,2,26,4,108.0,78.0,70.0,17.0,34.375,91.25595238095238,-17.0,-6.0,1030.0,7.15,0.0,0.0,1.0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,139.0
2012,2,26,5,139.0,108.0,78.0,19.0,39.458333333333336,91.49404761904762,-16.0,-7.0,1030.0,8.94,0.0,0.0,1.0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,73.0
2012,2,26,6,73.0,139.0,108.0,13.0,41.708333333333336,91.3452380952381,-16.0,-7.0,1030.0,12.07,0.0,0.0,1.0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,34.0
2012,2,26,7,34.0,73.0,139.0,16.0,42.583333333333336,91.00595238095238,-16.0,-5.0,1030.0,1.79,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,29.0
2012,2,26,8,29.0,34.0,73.0,14.0,43.125,90.66071428571429,-17.0,-4.0,1030.0,4.92,0.0,0.0,0.0,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001,35.0
2012,2,26,9,35.0,29.0,34.0,21.0,44.0,90.36904761904762,-15.0,-2.0,1031.0,3.13,0.0,0.0,1.0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,37.0
2012,2,26,10,37.0,35.0,29.0,21.0,44.666666666666664,90.05952380952381,-17.0,0.0,1031.0,1.79,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,46.0
2012,2,26,11,46.0,37.0,35.0,21.0,45.708333333333336,89.81547619047619,-17.0,2.0,1031.0,4.92,0.0,0.0,0.0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,30.0
2012,2,26,12,30.0,46.0,37.0,14.0,46.083333333333336,89.51785714285714,-18.0,3.0,1030.0,1.79,0.0,0.0,3.0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,24.0
2012,2,26,13,24.0,30.0,46.0,21.0,46.5,89.22619047619048,-18.0,5.0,1030.0,3.58,0.0,0.0,3.0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,25.0
2012,2,26,14,25.0,24.0,30.0,25.0,46.666666666666664,89.06547619047619,-19.0,5.0,1028.0,1.79,0.0,0.0,1.0,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,22.0
2012,2,26,15,22.0,25.0,24.0,18.0,46.541666666666664,88.9702380952381,-19.0,6.0,1027.0,3.58,0.0,0.0,1.0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,33.0
2012,2,26,16,33.0,22.0,25.0,20.0,47.166666666666664,88.9702380952381,-19.0,6.0,1026.0,5.37,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,41.0
2012,2,26,17,41.0,33.0,22.0,25.0,48.041666666666664,89.01785714285714,-19.0,6.0,1026.0,3.13,0.0,0.0,3.0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,47.0
2012,2,26,18,47.0,41.0,33.0,30.0,48.958333333333336,89.14880952380952,-18.0,5.0,1026.0,3.13,0.0,0.0,2.0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,46.0
2012,2,26,19,46.0,47.0,41.0,42.0,49.625,89.23214285714286,-17.0,2.0,1026.0,4.92,0.0,0.0,2.0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,42.0
2012,2,26,20,42.0,46.0,47.0,41.0,49.625,89.23809523809524,-17.0,1.0,1027.0,6.71,0.0,0.0,2.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,59.0
2012,2,26,21,59.0,42.0,46.0,36.0,50.375,89.2797619047619,-16.0,1.0,1028.0,8.5,0.0,0.0,2.0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,83.0
2012,2,26,22,83.0,59.0,42.0,44.0,52.333333333333336,89.39285714285714,-15.0,-1.0,1028.0,10.29,0.0,0.0,2.0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,111.0
2012,2,26,23,111.0,83.0,59.0,49.0,55.125,89.67261904761905,-17.0,0.0,1028.0,13.42,0.0,0.0,2.0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,140.0
2012,2,27,0,140.0,111.0,83.0,62.0,58.916666666666664,90.17261904761905,-14.0,-3.0,1028.0,15.21,0.0,0.0,2.0,0.0,1.0,0.8660254037844386,0.5000000000000001,139.0
2012,2,27,1,139.0,140.0,111.0,70.0,62.125,90.61309523809524,-12.0,-2.0,1028.0,19.23,0.0,0.0,2.0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,161.0
2012,2,27,2,161.0,139.0,140.0,78.0,65.91666666666667,91.08928571428571,-12.0,-3.0,1028.0,21.02,0.0,0.0,2.0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,153.0
2012,2,27,3,153.0,161.0,139.0,108.0,69.04166666666667,91.32738095238095,-11.0,-3.0,1028.0,22.81,0.0,0.0,2.0,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,133.0
2012,2,27,4,133.0,153.0,161.0,139.0,70.08333333333333,91.14880952380952,-9.0,-3.0,1027.0,24.6,0.0,0.0,2.0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,127.0
2012,2,27,5,127.0,133.0,153.0,73.0,69.58333333333333,90.94047619047619,-10.0,-5.0,1027.0,25.49,0.0,0.0,2.0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,134.0
2012,2,27,6,134.0,127.0,133.0,34.0,72.125,90.83333333333333,-9.0,-5.0,1027.0,0.89,0.0,0.0,3.0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,155.0
2012,2,27,7,155.0,134.0,127.0,29.0,77.16666666666667,90.98809523809524,-9.0,-6.0,1027.0,0.89,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,172.0
2012,2,27,8,172.0,155.0,134.0,35.0,83.125,91.38690476190476,-10.0,-8.0,1027.0,1.78,0.0,0.0,0.0,0.8660254037844387,-0.49999999999999983,0.8660254037844386,0.5000000000000001,191.0
2012,2,27,9,191.0,172.0,155.0,37.0,89.625,91.93452380952381,-7.0,-5.0,1028.0,1.79,0.0,0.0,2.0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,201.0
2012,2,27,10,201.0,191.0,172.0,46.0,96.45833333333333,92.57142857142857,-6.0,-3.0,1028.0,5.81,0.0,0.0,2.0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,216.0
2012,2,27,11,216.0,201.0,191.0,30.0,103.54166666666667,93.35119047619048,-6.0,-1.0,1027.0,9.83,0.0,0.0,2.0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,233.0
2012,2,27,12,233.0,216.0,201.0,24.0,112.0,94.08333333333333,-6.0,0.0,1026.0,11.62,0.0,0.0,2.0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,228.0
2012,2,27,13,228.0,233.0,216.0,25.0,120.5,94.61309523809524,-7.0,2.0,1025.0,13.41,0.0,0.0,2.0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,230.0
2012,2,27,14,230.0,228.0,233.0,22.0,129.04166666666666,95.1547619047619,-8.0,4.0,1024.0,1.79,0.0,0.0,3.0,-0.4999999999999998,-0.8660254037844388,0.8660254037844386,0.5000000000000001,212.0
2012,2,27,15,212.0,230.0,228.0,33.0,136.95833333333334,95.66071428571429,-10.0,6.0,1022.0,3.13,0.0,0.0,2.0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,188.0
2012,2,27,16,188.0,212.0,230.0,41.0,143.41666666666666,96.01190476190476,-10.0,6.0,1021.0,7.15,0.0,0.0,2.0,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,193.0
2012,2,27,17,193.0,188.0,212.0,47.0,149.75,96.35714285714286,-11.0,6.0,1021.0,11.17,0.0,0.0,2.0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,173.0
2012,2,27,18,173.0,193.0,188.0,46.0,155.0,96.52380952380952,-11.0,5.0,1021.0,12.06,0.0,0.0,2.0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,176.0
2012,2,27,19,176.0,173.0,193.0,42.0,160.41666666666666,96.47619047619048,-11.0,3.0,1021.0,12.95,0.0,0.0,2.0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,179.0
2012,2,27,20,179.0,176.0,173.0,59.0,166.125,96.13690476190476,-10.0,1.0,1021.0,13.84,0.0,0.0,2.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,190.0
2012,2,27,21,190.0,179.0,176.0,83.0,171.58333333333334,95.75595238095238,-10.0,1.0,1021.0,15.63,0.0,0.0,2.0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,211.0
2012,2,27,22,211.0,190.0,179.0,111.0,176.91666666666666,95.46428571428571,-10.0,1.0,1021.0,0.89,0.0,0.0,3.0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,278.0
2012,2,27,23,278.0,211.0,190.0,140.0,183.875,95.83333333333333,-10.0,1.0,1022.0,1.78,0.0,0.0,3.0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,286.0
2012,2,28,0,286.0,278.0,211.0,139.0,189.95833333333334,96.58333333333333,-9.0,0.0,1021.0,2.67,0.0,0.0,3.0,0.0,1.0,0.8660254037844386,0.5000000000000001,267.0
2012,2,28,1,267.0,286.0,278.0,161.0,195.29166666666666,97.61904761904762,-8.0,-1.0,1021.0,3.56,0.0,0.0,3.0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,278.0
2012,2,28,2,278.0,267.0,286.0,153.0,200.16666666666666,98.82738095238095,-8.0,-3.0,1021.0,0.89,0.0,0.0,2.0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,290.0
2012,2,28,3,290.0,278.0,267.0,133.0,205.875,100.11904761904762,-8.0,-3.0,1021.0,0.45,0.0,0.0,3.0,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,287.0
2012,2,28,4,287.0,290.0,278.0,127.0,212.29166666666666,101.42261904761905,-9.0,-3.0,1021.0,0.9,0.0,0.0,3.0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,276.0
